row_id,movie_id,country_id,statement_id
movie_countries_1166,Q105070567,Q183,Q105070567-41981984-4b3c-e67f-d317-171e27928ec0
movie_countries_1167,Q105070632,Q30,Q105070632-ACDB6D98-AB0D-414C-B667-4ACAA8D5507A
movie_countries_1168,Q105070966,Q34,Q105070966-b5f6b533-470e-c195-ea48-fe111f3f8fb0
movie_countries_1169,Q1050720,Q30,Q1050720-556A2FA3-DA79-4175-BF6A-F5C21EED0980
movie_countries_1170,Q1050729,Q17,Q1050729-AC21D80B-B109-4B72-89B6-313714593BA1
movie_countries_1171,Q105077561,Q668,Q105077561-64da07b9-45be-1c7f-f09c-e28b4e2a6d3c
movie_countries_1172,Q105078132,Q668,Q105078132-d37d32ae-4917-0110-23e0-dab9f64cb3c0
movie_countries_1173,Q105080380,Q148,Q105080380-780d18c4-46e7-5f32-1949-bdebe981295a
movie_countries_1174,Q105080380,Q865,Q105080380-9e7cc2f4-4642-92e0-133d-1a2cd605221b
movie_countries_1175,Q105081740,Q142,Q105081740-0C12425F-E1BF-4577-B8A7-D448F2EC99C7
movie_countries_1176,Q105081798,Q142,Q105081798-91e27c8e-4a97-b3e0-d157-0f4df0d9af97
movie_countries_1177,Q105081812,Q142,Q105081812-98AD0B06-4AB0-4120-8DBB-A21626E98F74
movie_countries_1178,Q105081812,Q31,Q105081812-D7B845BA-7DB4-4974-9785-022114D1FA4E
movie_countries_1179,Q105082058,Q189,Q105082058-126D6354-BEA7-4FEC-BFD8-8E0F02C783C6
movie_countries_1180,Q105082230,Q1009,Q105082230-B4B6D73E-789F-4BE1-8C1A-8371AA992DA5
movie_countries_1181,Q105085648,Q142,Q105085648-d0c43fed-4ccd-1d0f-d7b4-52a65ebb7fe3
movie_countries_1182,Q105085648,Q29,Q105085648-90f93ad4-4443-0a9a-fe90-6dbcf67859ab
movie_countries_1183,Q105085668,Q142,Q105085668-5709D23A-C94B-41B4-8850-89DFABD3E83F
movie_countries_1184,Q105086602,Q142,Q105086602-e786df31-488e-ccb5-6389-629945541dd4
movie_countries_1185,Q105091466,Q79,Q105091466-085ef759-42ff-ce82-ad8c-6c1cdf43ec57
movie_countries_1186,Q105095126,Q145,Q105095126-4AD9A548-736E-4549-B2DC-B2EF74B99F03
movie_countries_1187,Q105095144,Q30,Q105095144-fd529f6f-4de8-291e-bd55-b87f9b02cd0c
movie_countries_1188,Q105095293,Q1033,Q105095293-A84DD126-EAA9-4CB5-BC26-06700C7CE6A8
movie_countries_1189,Q105095346,Q145,Q105095346-9a6dbd01-4c69-2e09-b4c2-a2a7b7d2ab9f
movie_countries_1190,Q105095346,Q30,Q105095346-FF6C06F5-38DF-435A-A6F0-A4ACCA3ACA79
movie_countries_1191,Q10509989,Q34,Q10509989-6F686DF3-AA55-4B88-A68D-A775E8EAA151
movie_countries_1192,Q105100020,Q145,Q105100020-1bb80c2c-4203-cbec-245e-b06bc565fc42
movie_countries_1193,Q105100020,Q183,Q105100020-1df4f852-4e3c-3347-ce2f-825b7dbf380b
movie_countries_1194,Q105100020,Q298,Q105100020-730cafda-45da-2561-ef74-c50785e5ba01
movie_countries_1195,Q105100020,Q30,Q105100020-9d6af725-4c05-5dcc-a0d1-a1e64961e906
movie_countries_1196,Q105101851,Q29,Q105101851-743427C9-217E-4B67-9D84-A596CDB50A06
movie_countries_1197,Q105102350,Q668,Q105102350-9216F100-5BF3-4722-A8DC-B1431F235F9D
movie_countries_1198,Q105102395,Q30,Q105102395-58DF60FA-C125-4470-B5EB-87EB72D707F1
movie_countries_1199,Q105102560,Q30,Q105102560-0ADC101D-0C3B-4DD9-8715-BBBE5620161E
movie_countries_1200,Q105103910,Q30,Q105103910-B1F80286-4218-450B-853E-D40198ACD533
movie_countries_1201,Q105105219,Q30,Q105105219-55dc6bda-447b-61f4-5922-af2e455bc90a
movie_countries_1202,Q10510527,Q34,Q10510527-0EBC7B0B-9A64-4597-BE98-ED152ABAFDB7
movie_countries_1203,Q105112819,Q29,Q105112819-AD6EE430-C85A-4709-8E25-ACA01AABD179
movie_countries_1204,Q105117959,Q20,Q105117959-1450234e-4ccf-8adf-4778-d9eb37176f33
movie_countries_1205,Q1051184,Q8646,Q1051184-AED51470-0CD8-40FB-B392-62835DE0A0F8
movie_countries_1206,Q1051184,Q869,Q1051184-5FFCBAF0-719B-4BEF-ABE1-4B1E6061310F
movie_countries_1207,Q105123073,Q30,Q105123073-6E12E8FB-D431-4949-AD90-A3787E92CE51
movie_countries_1208,Q105123403,Q1033,Q105123403-270AAC44-6A85-4A38-8A24-63D32EC38F0A
movie_countries_1209,Q1051315,Q30,Q1051315-BA8F9566-E756-4C15-921A-5DF90C214718
movie_countries_1210,Q1051315,Q408,Q1051315-574D505F-484E-4D17-B339-01E51A9F489B
movie_countries_1211,Q105145336,Q668,Q105145336-DF592E98-9E00-473E-8F24-34C084788B1A
movie_countries_1212,Q1051469,Q145,Q1051469-590F6886-4B61-4055-815C-76ED93159093
movie_countries_1213,Q1051469,Q30,Q1051469-D14DCF14-C2E2-42D9-90E0-BE5756B50B5D
movie_countries_1214,Q105152510,Q142,Q105152510-f00721e9-4304-db85-38a7-fc623710ed71
movie_countries_1215,Q105152510,Q31,Q105152510-42bc8446-4080-e9d5-b53f-358409274bf7
movie_countries_1216,Q105157284,Q224,Q105157284-d7784989-465d-20cb-427c-f6076e41b930
movie_countries_1217,Q105157284,Q39,Q105157284-e4e91817-4be3-7980-01eb-4f4199f36d5f
movie_countries_1218,Q105165329,Q29,Q105165329-f910a960-48a0-c0a7-336d-577600074613
movie_countries_1219,Q10516771,Q34,Q10516771-D551F654-846B-41E7-BDD8-6AA05213EE59
movie_countries_1220,Q1051702,Q30,Q1051702-E1FC794D-1C96-4CDD-A0FF-A988691BD0A5
movie_countries_1221,Q10517366,Q34,Q10517366-C4EBD9F7-517F-4C31-BBA5-784F192BB175
movie_countries_1222,Q10517905,Q34,Q10517905-9B11E007-05B2-41FC-A72B-0CC4129F33C3
movie_countries_1223,Q10518037,Q41,Q10518037-89A212F3-83ED-4D7A-8C83-A9842312BFBF
movie_countries_1224,Q10518329,Q34,Q10518329-211B3F60-54AA-4A81-A6F1-DCD99D7E2A92
movie_countries_1225,Q10518417,Q34,Q10518417-323329A0-4910-4579-B014-B508D70F082B
movie_countries_1226,Q10518419,Q34,Q10518419-3AF4C0C3-B9E4-42AD-A5C7-21DA2DE3A1F7
movie_countries_1227,Q10518535,Q34,Q10518535-7B86900C-A4C8-4770-BBE2-ECEAE01F89AD
movie_countries_1228,Q10520662,Q34,Q10520662-17FC0B73-EA8B-425E-8AFC-EB0514CBFC44
movie_countries_1229,Q105207355,Q31,Q105207355-c21db397-49f8-d6f1-459d-7c7a69e37348
movie_countries_1230,Q105221616,Q148,Q105221616-84d77619-4799-98f3-10d8-6b72ec87c1c3
movie_countries_1231,Q1052260,Q30,Q1052260-9ACC658E-7C71-4B0C-8DBF-B3D16077B76F
movie_countries_1232,Q105226296,Q30,Q105226296-75CE7B18-F47D-4BF2-A087-A980A6A4B5E5
movie_countries_1233,Q105226458,Q30,Q105226458-C3DE4ECE-705F-4610-B42F-13F4C720F8DE
movie_countries_1234,Q105227223,Q145,Q105227223-b321f8af-487b-dbae-986f-12c8205cfb68
movie_countries_1235,Q105227223,Q30,Q105227223-7006DA64-C96E-4CEC-AD89-EE7A0F210AC3
movie_countries_1236,Q10526526,Q34,Q10526526-1755D13A-4B9A-41A0-87D8-EAE17839DCC7
movie_countries_1237,Q10526581,Q34,Q10526581-6EEB276F-62B2-48F3-BFC0-B6EFDF7F5C73
movie_countries_1238,Q10526606,Q34,Q10526606-8B69B803-52EE-49F0-A9AD-673A8A718293
movie_countries_1239,Q1052682,Q142,Q1052682-031DB9BE-C3A5-4515-BAD4-A3BDCCA299D6
movie_countries_1240,Q1052682,Q183,Q1052682-D9F0849E-9DEB-46E7-AA0F-DA1405F2170E
movie_countries_1241,Q1052682,Q38,Q1052682-71012CB2-B805-4EAD-8398-13CC56FC308E
movie_countries_1242,Q10527185,Q34,Q10527185-DB6B8982-BA1B-4964-9BF8-95475A1942C9
movie_countries_1243,Q10527257,Q34,Q10527257-9AA63470-7409-4F19-B07C-E081A507B64D
movie_countries_1244,Q10527261,Q34,Q10527261-15A4BF13-6798-4926-B91D-27D24752FE35
movie_countries_1245,Q105296003,Q29,Q105296003-042f692c-4c66-d424-1dfb-c65f131a5f3d
movie_countries_1246,Q105296607,Q29,Q105296607-458530c1-48ba-a347-fb7d-d2f95071f898
movie_countries_1247,Q105296607,Q41,Q105296607-6f70adfd-4159-c2cb-549b-4c245b2e2d62
movie_countries_1248,Q1052975,Q142,Q1052975-8FF642F5-8093-4D8C-8DF0-257F18C5CA08
movie_countries_1249,Q1052975,Q29,Q1052975-D9D1B6DF-9BE1-438C-8F1C-59CF45956E01
movie_countries_1250,Q105301360,Q29,Q105301360-eb588865-47cd-3c70-64fa-254ad658dec5
movie_countries_1251,Q105301635,Q159,Q105301635-fbbc3fb7-48b0-5944-3aa7-d7d5f0d83fad
movie_countries_1252,Q105301635,Q858,Q105301635-2fe736a6-4dca-4b3d-a904-399a0039b4bb
movie_countries_1253,Q105318632,Q142,Q105318632-0c8336c3-4ec2-8cd3-bc62-5162f574fa03
movie_countries_1254,Q105319877,Q1033,Q105319877-DE65C5BB-E139-4867-9FE6-C1B3CC6529D7
movie_countries_1255,Q105319897,Q145,Q105319897-f1469151-4d0b-6b99-0e23-c347fc42cbdc
movie_countries_1256,Q105319897,Q30,Q105319897-76232D34-0F40-45F0-84C0-BF618BF76CF3
movie_countries_1257,Q105320246,Q142,Q105320246-37bb1da8-410c-6937-2e1e-b9696984f588
movie_countries_1258,Q105320246,Q31,Q105320246-f4073dfd-4a4f-fe21-af22-cab426ef28d2
movie_countries_1259,Q105321213,Q38,Q105321213-4ef24ab6-4d76-9806-eef2-aca4492e0654
movie_countries_1260,Q105322690,Q30,Q105322690-d4f6ce39-492d-4191-048c-67a86df21406
movie_countries_1261,Q105326306,Q17,Q105326306-b4ed5a13-4976-79fa-739a-5550661a4d10
movie_countries_1262,Q1053293,Q17,Q1053293-308CAC36-4564-42AD-A791-D6A831C9AB60
movie_countries_1263,Q10532943,Q30,Q10532943-1C26F697-D5CA-4DC6-A501-E0E20470A6B6
movie_countries_1264,Q105332215,Q145,Q105332215-ee748742-4b80-8ca6-18d9-2c57230b5b47
movie_countries_1265,Q105332215,Q30,Q105332215-d734f0fd-46ef-1a07-973c-244b48992f0e
movie_countries_1266,Q10533236,Q34,Q10533236-B75FDEC7-C572-498A-A469-AC63405DA20C
movie_countries_1267,Q105332658,Q30,Q105332658-5c5420d0-400b-4ccd-76bc-b0671428d1ef
movie_countries_1268,Q105334186,Q145,Q105334186-8f457458-4c66-cbe5-ca0c-3719435948c5
movie_countries_1269,Q10534834,Q16,Q10534834-DC76B976-7F61-402D-BE17-70342317E26E
movie_countries_1270,Q105359456,Q30,Q105359456-a2186d26-4818-03d0-6f5c-bd9123f9f384
movie_countries_1271,Q105359923,Q16,Q105359923-5aaff3f9-4061-fd1e-3592-7a94cbc56cb0
movie_countries_1272,Q10536165,Q30,Q10536165-3B63765F-50A6-4505-9D9D-601DF26E29F8
movie_countries_1273,Q105369580,Q30,Q105369580-679b7eb1-4302-d6f5-0ce4-8c5824a1961f
movie_countries_1274,Q10537297,Q34,Q10537297-0995ACE7-DA3A-4D54-9B68-AB05A2AE32AA
movie_countries_1275,Q105373024,Q30,Q105373024-f447addf-4ede-ebe9-ce01-5812fb002e7f
movie_countries_1276,Q105376776,Q30,Q105376776-6cdd1052-46e6-df99-503c-85f188b120a5
movie_countries_1277,Q1053770,Q17,Q1053770-4CE3148E-0495-438E-AC06-7443BA7B20BB
movie_countries_1278,Q105380802,Q159,Q105380802-3105CAE6-0ADA-4DB3-BE57-9720582B584E
movie_countries_1279,Q105388407,Q29,Q105388407-1f997181-494c-7dbf-5b0e-b4e7a1e28087
movie_countries_1280,Q10539097,Q33,Q10539097-e5972a28-4252-6171-3404-53cb25c4680f
movie_countries_1281,Q10539097,Q34,Q10539097-B45B4D59-5D84-4D16-99BB-CA54EA7B3C5C
movie_countries_1282,Q10539208,Q34,Q10539208-15EF75FA-3881-4E4B-85F8-5BD8FEB044F9
movie_countries_1283,Q10539208,Q35,Q10539208-4AE47916-A433-4EAE-BEB6-18EB3D857DFC
movie_countries_1284,Q105393825,Q30,Q105393825-C79AA947-FDD3-4AE5-A422-D03F8B909801
movie_countries_1285,Q105393862,Q142,Q105393862-714a3364-4363-5a77-5a7f-6716629f078d
movie_countries_1286,Q105393862,Q31,Q105393862-61f46ff7-4085-b214-eb84-df91c439a7bc
movie_countries_1287,Q105393880,Q30,Q105393880-377B08C4-8C22-457E-83AA-FAF1DAA8929D
movie_countries_1288,Q105395068,Q159,Q105395068-cf436de6-4ff3-2f11-6ffd-fc4f7befd4d5
movie_countries_1289,Q10539546,Q34,Q10539546-D183AB0C-614E-47FB-A595-739890EA62EC
movie_countries_1290,Q1054036,Q142,Q1054036-58CD7149-82EF-4C56-B48C-9C5BCCFC3A39
movie_countries_1291,Q1054036,Q155,Q1054036-E1037C29-7B21-44AB-9052-52C5677325A7
movie_countries_1292,Q10540363,Q34,Q10540363-9ED5B197-FC12-45D5-A637-7FF81EA2C272
movie_countries_1293,Q10540364,Q34,Q10540364-191C6856-11BA-4D3C-A205-AD668C2809F0
movie_countries_1294,Q10540365,Q34,Q10540365-7A728E42-B281-4986-979A-1D544A56F89D
movie_countries_1295,Q10540367,Q34,Q10540367-FF1A6B82-C4D4-4B2E-A795-1814FC0031B4
movie_countries_1296,Q10540368,Q34,Q10540368-75A359FD-0FA7-4868-B6A3-2234A66DC8EF
movie_countries_1297,Q10540369,Q34,Q10540369-59557B79-1C25-4222-B2E2-34404624C4B8
movie_countries_1298,Q10540372,Q34,Q10540372-4C147DFF-520C-4316-891A-0527BCC4414F
movie_countries_1299,Q10540373,Q34,Q10540373-7B427556-469A-4DEA-8A17-AE8A5C3A5DA0
movie_countries_1300,Q105413030,Q159,Q105413030-c846e158-436f-acb4-ed39-4b8f1776490d
movie_countries_1301,Q105413958,Q148,Q105413958-F11CF962-D82E-47CE-8057-D38B01C28BCF
movie_countries_1302,Q105414255,Q38,Q105414255-a4d4547f-427e-5186-3d95-649702e86696
movie_countries_1303,Q10541817,Q34,Q10541817-2995692B-0ED7-4D56-9A76-DBE1D5C5A68C
movie_countries_1304,Q105419566,Q159,Q105419566-46485DF0-2C6A-421C-807A-6B3CA45693B4
movie_countries_1305,Q10542056,Q34,Q10542056-0DFB43C9-0EE7-40D2-84EE-9D10CFF1E6D2
movie_countries_1306,Q105426084,Q142,Q105426084-2645450e-428d-6c83-e277-080490e03f8c
movie_countries_1307,Q105426085,Q1246,Q105426085-db2b6ca4-43f9-b201-13da-e942a98a0b99
movie_countries_1308,Q105426085,Q221,Q105426085-81d25bba-4bf9-dd69-0dee-3fab5b93e13e
movie_countries_1309,Q105436193,Q794,Q105436193-4c0c9080-4123-7ec6-7a58-8167125041af
movie_countries_1310,Q1054369,Q8646,Q1054369-949FC9A7-2D80-47DD-95EE-2C986A0C57D3
movie_countries_1311,Q105438136,Q142,Q105438136-67541D31-868E-4E93-8F3F-2C8859AD6A3E
movie_countries_1312,Q105438429,Q30,Q105438429-235DB01D-A061-4DBD-8973-2CDF06FD8373
movie_countries_1313,Q105438450,Q142,Q105438450-e2eb07af-42c1-31e3-ad75-80ab72fee7aa
movie_countries_1314,Q105438450,Q145,Q105438450-df015f3f-47f8-0b9b-2d0e-72b020e3197c
movie_countries_1315,Q105438450,Q183,Q105438450-766965e6-4215-2cbf-b8e0-9fad14fde528
movie_countries_1316,Q105438929,Q183,Q105438929-D1666D6A-F225-468A-8A06-AAE51271165B
movie_countries_1317,Q105438929,Q213,Q105438929-75014a73-4f92-5ced-4e41-74b2fc9839bf
movie_countries_1318,Q105438931,Q183,Q105438931-7BA487A3-0781-4FFC-BA14-70FA1D431FB7
movie_countries_1319,Q1054393,Q148,Q1054393-1D15BC14-046A-4708-8CC2-F7266CF23ECA
movie_countries_1320,Q1054393,Q8646,Q1054393-860D0ED8-52F1-403C-AA1D-D13F9ADCB563
movie_countries_1321,Q105439788,Q16,Q105439788-161da9e5-4b4b-85e3-c318-01f5c2398fd2
movie_countries_1322,Q105439938,Q183,Q105439938-ECBB91B0-9682-4AA0-8F97-B4850C4E8FA9
movie_countries_1323,Q105440980,Q142,Q105440980-4bdfc123-4e0d-9ed0-c729-bfd6c3cbe9fa
movie_countries_1324,Q105440980,Q16,Q105440980-ae236480-47ed-4707-7b89-20f649e5332a
movie_countries_1325,Q105440980,Q822,Q105440980-34fa631b-4157-a4aa-36fd-badb3516c705
movie_countries_1326,Q105440980,Q846,Q105440980-44581d4f-4c3e-6bb3-d612-f996807b1741
movie_countries_1327,Q105441000,Q213,Q105441000-3ED1C4A7-2522-443E-B91A-2337C4345420
movie_countries_1328,Q105441000,Q218,Q105441000-cad3a4b1-495d-dbe2-381a-72935c9d1832
movie_countries_1329,Q105441000,Q224,Q105441000-670FEB95-9312-4C18-BD01-ADBEF3E93921
movie_countries_1330,Q105441000,Q32,Q105441000-9555F6DF-1425-4A40-9BD7-970442A77956
movie_countries_1331,Q105443513,Q96,Q105443513-2c377515-49e9-82fc-b269-61225bd2eb6a
movie_countries_1332,Q105443659,Q884,Q105443659-5414c1c5-4396-3e15-4300-5559d25197ba
movie_countries_1333,Q10544366,Q34,Q10544366-1A940FE0-B60E-4E8E-AB54-A31014B9D92E
movie_countries_1334,Q105451455,Q29,Q105451455-dd6980a4-493f-e573-1f0f-897a4f5299e8
movie_countries_1335,Q105451488,Q30,Q105451488-e6145f51-45c5-5a21-aab0-22ae68271dbc
movie_countries_1336,Q105451630,Q16,Q105451630-FA96DE0D-AE1C-4FF6-A6F8-9C014D3BBDCA
movie_countries_1337,Q105451891,Q183,Q105451891-A3A5262B-C2E5-460E-B124-DF9AA769D3F7
movie_countries_1338,Q105451891,Q39,Q105451891-84722a7d-410c-e929-ac9b-12da857fa757
movie_countries_1339,Q1054521,Q17,Q1054521-BCE404AE-341F-40D8-95A8-1F8894B7DE4D
movie_countries_1340,Q105459562,Q142,Q105459562-77e7f08b-4db0-35ed-e351-8b6b46b74d37
movie_countries_1341,Q10546874,Q34,Q10546874-AAF0A6BD-E837-45B9-9843-B5F9DE3CE980
movie_countries_1342,Q10547340,Q34,Q10547340-EB343F8F-415B-4B01-8062-79F752146795
movie_countries_1343,Q10547354,Q34,Q10547354-78753FFE-AD7D-427E-978A-75E65C72971E
movie_countries_1344,Q105480282,Q142,Q105480282-6f2dc9c4-413b-bad1-7b05-b8790435b64a
movie_countries_1345,Q105480878,Q30,Q105480878-303d93bb-4869-f75b-cd77-c399ee5748b3
movie_countries_1346,Q105481082,Q17,Q105481082-718e4b96-4984-9f99-28e5-bdf325baa7c1
movie_countries_1347,Q105482844,Q30,Q105482844-9306e082-41dc-8235-ab43-a8afd50bc3c1
movie_countries_1348,Q105487791,Q142,Q105487791-42e4b7b7-448e-a2e0-ac95-ea60b27a1c69
movie_countries_1349,Q105499632,Q668,Q105499632-D9BFACBD-31EF-422B-AA25-6F0D2EA041D9
movie_countries_1350,Q105502207,Q39,Q105502207-C257B4E9-F17C-4857-B239-6B33DAB7DC2F
movie_countries_1351,Q105505653,Q43,Q105505653-F2E2EEB0-3D5B-4695-B221-964843B58317
movie_countries_1352,Q1055069,Q17,Q1055069-88C4211F-41F2-4A3F-8C94-CAACC9008726
movie_countries_1353,Q10551011,Q34,Q10551011-2F564F85-3B45-4554-B95B-0C19CF86B62B
movie_countries_1354,Q1055136,Q17,Q1055136-C0290002-7C24-4CF8-A68E-788294C8D89F
movie_countries_1355,Q10551501,Q34,Q10551501-E25ECDEE-9AED-4A5A-8414-AAC7D515D551
movie_countries_1356,Q105515378,Q29,Q105515378-27af22ac-4acd-2e04-8c71-132456cb77ba
movie_countries_1357,Q10551712,Q34,Q10551712-00788563-BFCF-4C46-8956-4D4BD7B211D3
movie_countries_1358,Q10551717,Q34,Q10551717-106426E0-F82B-468B-AE67-0F5DE315E749
movie_countries_1359,Q10551780,Q34,Q10551780-CB63894D-EC99-4396-A5F8-DC4F0DFDC4E4
movie_countries_1360,Q1055299,Q30,Q1055299-3A78DC28-10B0-48C3-94B1-67E44EB1F04D
movie_countries_1361,Q105546467,Q38,Q105546467-96cfec8c-4373-8b15-35f6-1aab4ebcc36c
movie_countries_1362,Q105546566,Q16,Q105546566-19ac7053-43ff-1cd5-bc2f-997ed698d072
movie_countries_1363,Q10554715,Q34,Q10554715-77591F34-9686-47EB-B98A-E0785026CC29
movie_countries_1364,Q105549749,Q30,Q105549749-b24e5b31-48d6-bfe1-5b64-6e226ff5f37f
movie_countries_1365,Q105554572,Q16,Q105554572-15d1c923-450d-2f81-c971-785b5230e691
movie_countries_1366,Q105554572,Q30,Q105554572-AC19DB1C-D215-4613-8A7C-BF08D2E10807
movie_countries_1367,Q105554610,Q794,Q105554610-0db2a32b-41a9-1f18-c8ba-8332eaa7b5a0
movie_countries_1368,Q105554680,Q145,Q105554680-474C13C2-E735-4CC3-A148-E74624B48C3A
movie_countries_1369,Q105554680,Q191,Q105554680-D085FE92-ADBE-4B38-9C9A-1C97558EB9E4
movie_countries_1370,Q105555852,Q30,Q105555852-36C45417-07E5-4557-9C7E-A1BAF6C3FD3F
movie_countries_1371,Q105555999,Q16,Q105555999-CFCCD68F-78A1-4D0C-A730-56FF7D492657
movie_countries_1372,Q105560027,Q17,Q105560027-28532989-D868-46DD-9AD7-0920BBDE2586
movie_countries_1373,Q105560268,Q30,Q105560268-E1BF5104-B79E-48A8-9368-66DC91252C58
movie_countries_1374,Q105560342,Q145,Q105560342-49be61d9-4068-32fe-04ef-32b68c4847cf
movie_countries_1375,Q105560342,Q183,Q105560342-3fd79c67-4c92-5796-302a-7866a28d2d32
movie_countries_1376,Q105561245,Q16,Q105561245-6D6A3787-B242-45A5-AC86-9F899DB4E63B
movie_countries_1377,Q1055695,Q8646,Q1055695-D5A520CD-0879-4281-9C11-8188DDE27B10
movie_countries_1378,Q1055774,Q17,Q1055774-8C26A0B4-D4C0-43CF-8682-510224E226C8
movie_countries_1379,Q1055785,Q17,Q1055785-1D86A66A-490B-43DA-88B6-54289AA081B7
movie_countries_1380,Q105580677,Q30,Q105580677-463983CF-B7C6-452E-91EB-D07363CF6B62
movie_countries_1381,Q105582487,Q1033,Q105582487-f7da9711-4d09-608c-9164-edf95666f91a
movie_countries_1382,Q10558345,Q711,Q10558345-0BC1FE53-D507-4C4A-A9AD-52620C5EEA3B
movie_countries_1383,Q105584511,Q30,Q105584511-8049F863-128A-4E5C-BB65-6A7B6297D4A2
movie_countries_1384,Q105584534,Q884,Q105584534-EC7904CA-4B7D-4537-B3B8-10AEC841AD32
movie_countries_1385,Q1055906,Q30,Q1055906-249FBA62-4F9F-4AC3-97A6-A54A214EFB5E
movie_countries_1386,Q105605250,Q16,Q105605250-3b0cf09b-4697-d493-732b-2ce79341e40b
movie_countries_1387,Q105605250,Q30,Q105605250-B73CCAD8-2B57-4C2B-A4E6-7AAC47205BC0
movie_countries_1388,Q105605250,Q664,Q105605250-22f70672-42f5-4b63-4193-f9e17b09ee69
movie_countries_1389,Q105605646,Q252,Q105605646-586D8194-FF7D-4B4A-B88B-1463E3646D22
movie_countries_1390,Q105614969,Q117,Q105614969-77600133-4999-49d8-2591-85266e5f6007
movie_countries_1391,Q105616541,Q668,Q105616541-B524CE9F-86F7-4E29-9252-1C9022526BD0
movie_countries_1392,Q105616698,Q38,Q105616698-7FFB0F13-28CD-4237-B82E-5A0039522EB3
movie_countries_1393,Q105616698,Q39,Q105616698-0EC4F80A-AB7E-43CA-8DF5-1F2AB1DA10CC
movie_countries_1394,Q105616698,Q40,Q105616698-1C21F579-FB2C-46CD-AD8F-0A9BFF041200
movie_countries_1395,Q105616936,Q30,Q105616936-a468645b-49b4-89f7-f271-168bbe38bd1c
movie_countries_1396,Q105616936,Q38,Q105616936-056c7e01-4129-5320-29ef-0e18050d1f4a
movie_countries_1397,Q105624,Q183,Q105624-E2E2954F-4E12-4EB6-8C02-58E71D6AF2FF
movie_countries_1398,Q105624,Q213,Q105624-a520d84a-4d07-ca72-76c2-65b47bba5180
movie_countries_1399,Q105624,Q30,Q105624-543DB084-C685-4800-865D-6C93261D8EFE
movie_countries_1400,Q10562414,Q34,Q10562414-5D6439A4-2A80-4756-BC1C-7514754969E1
movie_countries_1401,Q1056260,Q17,Q1056260-5E1E1142-D985-4BEA-B5DF-E188356A4C92
movie_countries_1402,Q105635420,Q794,Q105635420-c28daa33-431c-5ae5-9280-59217cf80ba5
movie_countries_1403,Q105637627,Q20,Q105637627-F2A3726E-74E4-4A57-9A02-EF9845CC15E6
movie_countries_1404,Q105637635,Q145,Q105637635-DA2AFD29-5422-45B9-885F-D9BA644ACFCC
movie_countries_1405,Q105642651,Q20,Q105642651-7ae17545-4a91-3f69-7c9e-9a59041103b3
movie_countries_1406,Q105655167,Q38,Q105655167-1ba7c067-40c9-19fb-81dc-257153903d67
movie_countries_1407,Q105657351,Q30,Q105657351-F359FCE7-6A86-4968-B308-D3936D7F2338
movie_countries_1408,Q105658120,Q189,Q105658120-c9b5bc7d-4e74-56eb-18b1-07040a63a21c
movie_countries_1409,Q105658120,Q35,Q105658120-0ebd87ec-4139-a345-dbd2-a0a5de3cbae3
movie_countries_1410,Q105658212,Q30,Q105658212-777E7119-98EA-44DE-8089-F3DE160732CC
movie_countries_1411,Q105658294,Q30,Q105658294-F6D82679-1DC6-4CAB-94CB-EA664493A76B
movie_countries_1412,Q105661959,Q17,Q105661959-3f96f240-4d22-af16-869f-0e6e0434aca0
movie_countries_1413,Q105662104,Q38,Q105662104-da23488b-48c4-2fb3-def5-042d8c236e74
movie_countries_1414,Q10566476,Q34,Q10566476-5529812B-E852-444B-8DA1-613AF11FA1AB
movie_countries_1415,Q105672913,Q214,Q105672913-b9b1fb32-4b38-a002-362f-7144f4b2a349
movie_countries_1416,Q1056740,Q142,Q1056740-04A04DA0-F960-408E-B875-5C8DDA314114
movie_countries_1417,Q1056740,Q38,Q1056740-A174BFFE-7787-4130-8327-3EEA3320F75A
movie_countries_1418,Q105674145,Q884,Q105674145-f6bcc040-401d-1b63-1267-ba7cf2a1d555
movie_countries_1419,Q105676553,Q142,Q105676553-7472d3fb-4c4a-3ccb-83cf-0e24d80281da
movie_countries_1420,Q105676553,Q39,Q105676553-C3168F90-114A-49CB-9BA2-1131D85B3A69
movie_countries_1421,Q105676553,Q414,Q105676553-5f942b79-4d10-5c86-7553-89f459c9a797
movie_countries_1422,Q10568106,Q34,Q10568106-9D863888-A779-43C4-B30D-ED78B5CE2B3E
movie_countries_1423,Q105681658,Q408,Q105681658-d5c6dbde-405c-f0d1-c0ce-7afdd5801b12
movie_countries_1424,Q105682249,Q183,Q105682249-99ECE7E9-E206-4F71-8FA9-09C00DAFC51D
movie_countries_1425,Q10568431,Q34,Q10568431-D1C075E9-8467-4E88-A550-B0EA8DDBE0A3
movie_countries_1426,Q10568431,Q35,Q10568431-E788F8FA-0188-4F6E-A539-53A54B4101E4
movie_countries_1427,Q1056853,Q142,Q1056853-42cb533f-4cc6-53d1-5174-4e57d7da7bc2
movie_countries_1428,Q1056853,Q8646,Q1056853-e44d2f74-4b3b-6336-aab3-9b3d4111d957
movie_countries_1429,Q1056853,Q869,Q1056853-a11a3fa6-4890-6c0d-a80c-aa553c97ed9b
movie_countries_1430,Q105685552,Q8646,Q105685552-00D34C16-CC49-4DC0-8186-ABB969B1347A
movie_countries_1431,Q1056859,Q17,Q1056859-FF6EB086-1031-4766-B3C3-BBEC2D837967
