row_id,movie_id,person_id,statement_id
directors_927,Q104902123,Q6846727,Q104902123-C200A58E-9A8C-4648-B473-E892D46DA742
directors_928,Q104902161,Q27039255,Q104902161-70930680-490c-c7ef-61b8-ca115f6668ae
directors_929,Q104902469,Q16221740,Q104902469-BDF43604-47CB-41DE-B555-379DCE132E53
directors_930,Q104902930,Q516505,Q104902930-B7EAF0AE-68BF-4AA8-96E2-8E3086626184
directors_931,Q104902956,Q23916773,Q104902956-78251c7a-41b1-e0ca-1fba-5faa0e4e6711
directors_932,Q104902967,Q110983658,Q104902967-abdc6455-41fb-e0a1-4c3e-75d6719fe43e
directors_933,Q104903195,Q7818105,Q104903195-49167DB3-652C-4AD0-9F46-BB69FA2961B9
directors_934,Q104903238,Q107133409,Q104903238-dad537c3-45e2-b60a-d9a2-a063cdda67e2
directors_935,Q104904706,Q7261235,Q104904706-A31EEFF6-C6B2-4808-BB20-A05DD24FB240
directors_936,Q104904964,Q451871,Q104904964-419902ee-47f3-1f26-cac0-d331223308a4
directors_937,Q104906978,Q155979,Q104906978-52292db1-4cc3-4bbb-8e18-70a2a967cc09
directors_938,Q1049095,Q75079,q1049095-75E5316D-3294-465B-AABA-E083AE3E53D1
directors_939,Q1049139,Q193648,q1049139-93D2F51E-D839-4128-86A2-43D871C852C1
directors_940,Q104929713,Q4843423,Q104929713-81d4d3d6-4534-907e-62b5-6c1655999e9e
directors_941,Q10493778,Q4988655,Q10493778-71F12B6D-1218-4771-9FB2-5F741DCE31BF
directors_942,Q10493924,Q1340391,Q10493924-F571962F-AA3B-4374-98BA-5E486EF158D3
directors_943,Q1049480,Q385058,q1049480-2054E134-DF12-4C12-906D-3B20F1578573
directors_944,Q10494821,Q56301435,Q10494821-C0853920-7B51-426F-ABDF-DC81A9793ACF
directors_945,Q1049558,Q2482702,q1049558-88548B45-AA26-4BC5-BD21-B002890953DB
directors_946,Q10495749,Q1809801,q10495749-2fc485e5-4934-e00a-e225-674fcfbcfea9
directors_947,Q10496806,Q5630110,Q10496806-6BD8E84D-7529-4A48-A1AA-12C26ABA3962
directors_948,Q10497055,Q6063990,Q10497055-E8B249C5-7E55-4A6E-AFB2-D3A38319A380
directors_949,Q10497055,Q6241244,Q10497055-1C5A62EB-47E2-41F9-AC6A-B25DBA93FDAD
directors_950,Q104972691,Q95274785,Q104972691-a51d6b5e-4aaa-aae3-7a29-cbf00286e812
directors_951,Q1049916,Q264276,q1049916-855400A8-0262-425F-B512-ED70EBFF0BBA
directors_952,Q10499612,Q6339865,Q10499612-2CBEB3C3-B730-4133-99D8-BCF2028BB74A
directors_953,Q10500605,Q5985723,Q10500605-0C66836C-1722-4A7B-B1FF-2CECC758BBCE
directors_954,Q10500607,Q513422,Q10500607-7B70A4E5-60A9-4A80-A8D7-4BA8B17AF2D2
directors_955,Q1050065,Q471000,q1050065-D35AD259-1750-42CD-8629-31C268629BE2
directors_956,Q1050065,Q577959,q1050065-6A04DA66-14D1-40B6-99C2-EE1BC1875069
directors_957,Q1050093,Q944198,q1050093-D24D5FFE-A4C7-408C-B8D0-C1B288AA1C37
directors_958,Q10501041,Q3934813,Q10501041-63926A8B-7545-4B88-B8E0-E5558AFA104A
directors_959,Q1050105,Q509900,q1050105-40796F43-1D81-47A4-934B-F2B46A9B5A6D
directors_960,Q105011829,Q5221412,Q105011829-4653fdf8-483f-ccbc-566f-24c8ed315a04
directors_961,Q105012220,Q20981373,Q105012220-e608ea71-4498-be2c-1d52-1c9c498af204
directors_962,Q105012394,Q334242,Q105012394-685895b7-4243-8c4f-aab9-8afc8752d9de
directors_963,Q10502664,Q5540583,Q10502664-EB5F881B-F5B9-421F-85CE-114E27292AC2
directors_964,Q105038174,Q583186,Q105038174-A656CBE5-433D-4E5D-8EB2-DC6466440C08
directors_965,Q105038484,Q106284047,Q105038484-2f4f15a5-40fa-c05c-15ec-8ea008aa8c82
directors_966,Q105038484,Q1748186,Q105038484-227f6aae-4a34-ae3d-cbf0-37b48af142f8
directors_967,Q105043236,Q5673824,Q105043236-FFEEA2FA-7731-4D46-84D9-8C86A51B7841
directors_968,Q105043566,Q105806680,Q105043566-d26536e6-41cb-c05a-88a3-aac0ab9be9f4
directors_969,Q105043940,Q13426805,Q105043940-59d56650-44d2-2f27-a134-6dd567a7d7c5
directors_970,Q105043951,Q3660187,Q105043951-5D42EADB-517F-4759-9875-8E141EC3FFA4
directors_971,Q105043986,Q61641240,Q105043986-B1A22B7F-C664-4848-A458-36BD583EBB1B
directors_972,Q105044032,Q110609232,Q105044032-5669d711-4208-f82d-8d17-3ea95b236d3b
directors_973,Q105044060,Q73225146,Q105044060-9D6C8847-AA36-4BB6-ADDF-02EE19794006
directors_974,Q105044259,Q7036380,Q105044259-824DDBF9-ADB2-4A89-B7DE-FCB721F3FDD7
directors_975,Q105044498,Q110625525,Q105044498-b2646296-4c36-c36a-2959-9d2e5b3e011f
directors_976,Q105046952,Q16905854,Q105046952-6923f375-45d0-7f3e-7872-c9b1925acf2f
directors_977,Q105047385,Q5997811,Q105047385-BED0E74D-5F7E-436B-98E0-2125B37AFFA1
directors_978,Q1050528,Q383768,q1050528-3692B9DE-DC6E-48AA-B5AA-51BEE554BE76
directors_979,Q10505285,Q104699024,Q10505285-D595C414-628B-4E8D-988D-E52C202922B5
directors_980,Q1050558,Q543563,q1050558-B5CDA40B-5784-4D14-A832-558D51D5E58C
directors_981,Q105062959,Q3418802,Q105062959-0FFA566C-ABD0-4C11-8283-A31FBC42B82B
directors_982,Q105063013,Q1676609,Q105063013-759a96bb-445c-682e-fb99-948dd9431026
directors_983,Q105063013,Q5509254,Q105063013-81bc4156-4d17-e59c-a6d6-853996559d39
directors_984,Q105064429,Q59012935,Q105064429-dbb4e34c-4f96-02ac-5637-f6ce70ed54a3
directors_985,Q105070567,Q95223303,Q105070567-2f987580-41be-4d12-b9d4-42f5fa5a6335
directors_986,Q105070632,Q112073145,Q105070632-44A1F41E-4A86-4901-8463-9009FC85787C
directors_987,Q105070966,Q30331287,Q105070966-57d5a6bf-4e3e-cefa-0038-1f7a94bdc4d6
directors_988,Q1050720,Q223455,q1050720-20B708FE-908A-40AF-B8B0-C5A70EE2BE29
directors_989,Q1050729,Q926946,q1050729-59AD41A0-45BD-4C44-8BD3-E7E60042957D
directors_990,Q105077561,Q3089275,Q105077561-84ecf7d4-46f1-7597-3071-1aaf3dcf7c26
directors_991,Q105078132,Q3115713,Q105078132-ff23250a-4917-f6d3-7578-8c92816fb9b6
directors_992,Q105080380,Q29103339,Q105080380-DBCC0335-FF84-478D-9A99-21B9622C7727
directors_993,Q105081740,Q15831456,Q105081740-def4a48b-4004-8f39-8e94-b714dba5e91c
directors_994,Q105081740,Q3189592,Q105081740-95cb099c-4a5f-54ec-dc8d-9e2785f7aba7
directors_995,Q105081798,Q15831456,Q105081798-BFA2655C-B0E0-40A6-8916-B912402911FD
directors_996,Q105081798,Q3189592,Q105081798-f261a020-4ecb-ec23-bff9-547b2f356157
directors_997,Q105081812,Q1890346,Q105081812-5FFB280A-9301-430E-87DF-038110DEA1C6
directors_998,Q105082058,Q2067320,Q105082058-E4454821-2BCF-4234-8765-6D6BC66CFEAB
directors_999,Q105082230,Q33296353,Q105082230-C2C609BD-ED88-4EE7-9534-379EE04E2C3D
directors_1000,Q105085648,Q29465634,Q105085648-d272cb90-4fa6-62de-df22-1bdb1ff986c0
directors_1001,Q105085668,Q238315,Q105085668-64E0B19D-B215-498E-B35F-EAA4EC376D88
directors_1002,Q105086602,Q468190,Q105086602-3d631af9-466a-e9db-b6d3-0808d3c439c9
directors_1003,Q105091466,Q100258703,Q105091466-efdc02b4-4dcb-9caa-ddb7-7cdb8d68bb4d
directors_1004,Q105095126,Q107618917,Q105095126-BDAAE631-CFD1-467F-A972-53C7220EA4B4
directors_1005,Q105095144,Q59259,Q105095144-f01d008a-40c8-cbc8-7399-9590de314933
directors_1006,Q105095293,Q109016447,Q105095293-F4856C77-5AF9-44F6-AA6E-277F1564BBCC
directors_1007,Q105095293,Q111687345,Q105095293-87DE2FDD-4087-4BDA-ABBB-C5D5E2EB461E
directors_1008,Q105095346,Q89835335,Q105095346-3B4F5980-2F8D-44F5-8252-D00676DC2955
directors_1009,Q10509989,Q5793281,Q10509989-8A0BC226-8B2C-432B-A78D-BBA2628D9AA7
directors_1010,Q105100020,Q1985090,Q105100020-3d878c53-4970-5d3b-f874-7bd4c5b77599
directors_1011,Q105101851,Q105101877,Q105101851-cccf8e5f-40a7-33a8-b17a-d7e6fece133d
directors_1012,Q105102350,Q7586429,Q105102350-0fe69aa4-40e1-03d4-7125-ce145177ad79
directors_1013,Q105102395,Q116789623,Q105102395-94d82840-4855-8017-e86c-7ce02ba05752
directors_1014,Q105102560,Q5565034,Q105102560-17520aa4-4714-7316-829a-35ea5b9f648f
directors_1015,Q105102560,Q99199709,Q105102560-7b463e1c-468d-1cab-3f82-2e3773387d74
directors_1016,Q105103910,Q2031292,Q105103910-B00E2A6C-8DB7-46C7-95BC-36A8ACAA337E
directors_1017,Q105105219,Q6789317,Q105105219-28d6df45-40f6-d379-1f45-b406f5b6b1d1
directors_1018,Q10510527,Q104699024,Q10510527-610B8D57-829E-452B-9043-5DA86FCE2935
directors_1019,Q105112819,Q471000,Q105112819-5CDB6047-E5E7-4FCB-A7C7-42238D6D9CEE
directors_1020,Q105117959,Q5415035,Q105117959-de9d42dd-41e6-94e5-2be2-c1524837ae9f
directors_1021,Q1051184,Q13359754,Q1051184-F90C89CD-68A7-411C-BBD3-C21667E110B2
directors_1022,Q1051184,Q8353750,Q1051184-16518B9F-3889-4C20-88F9-70ECF4DC5100
directors_1023,Q105123073,Q5212638,Q105123073-11feb8f0-439e-12c4-ce3d-cb7b2b627d06
directors_1024,Q105123403,Q111677226,Q105123403-21304605-3554-4CC7-9F16-5DECC280D14C
directors_1025,Q105123403,Q111677227,Q105123403-B805F4E7-C5A6-4933-B14B-CEF88E1C3968
directors_1026,Q1051315,Q6504110,q1051315-422DE0B1-657D-4082-87A3-3D8954BEB579
directors_1027,Q105145336,Q22276830,Q105145336-022BB24A-636C-449D-A80E-2EE58B77648D
directors_1028,Q1051469,Q1702735,q1051469-E81FE6C2-8FBF-4482-BEF1-7FE3BE9D2D7C
directors_1029,Q105152510,Q2646765,Q105152510-87A596EE-7043-4F86-96E9-46CD03946214
directors_1030,Q105157284,Q116968,Q105157284-76956540-C825-4CE0-8148-FAC304640D74
directors_1031,Q105165329,Q77819245,Q105165329-b7f53a29-4316-acec-1e64-caacbc1f1a97
directors_1032,Q10516771,Q113453893,Q10516771-b07a4aa4-4cf0-b72d-58e7-220288a785fa
directors_1033,Q1051702,Q11855619,Q1051702-DF311574-652E-423C-972B-C6C2670D20B7
directors_1034,Q1051702,Q16735198,Q1051702-606D97A0-0077-4FD5-803C-0E86DB0EE0F5
directors_1035,Q1051702,Q7614659,Q1051702-9FB14F5C-0551-48BE-ABF8-F0223242C15B
directors_1036,Q10517366,Q1161579,q10517366-079A0254-6011-4643-B939-B5FF9FE9EA7C
directors_1037,Q10517905,Q1810251,Q10517905-BE993EC3-FE12-4C35-90B3-87E2A874D724
directors_1038,Q10518037,Q5822604,Q10518037-689536db-4a32-dbef-cc0b-9a7d6d4197b4
directors_1039,Q10518329,Q3934813,Q10518329-C2FBDE83-51A5-4E6D-A1AA-28EEE188AAA5
directors_1040,Q10518417,Q5818724,Q10518417-E97B273A-C513-429F-9BD8-FA9BB8E06FF6
directors_1041,Q10518419,Q6000280,Q10518419-79002188-9437-42DF-99F1-6D24C854D840
directors_1042,Q10518535,Q16633203,Q10518535-A44A083A-E169-4CA2-A17D-05E1977D38CD
directors_1043,Q10520662,Q6249504,Q10520662-D203EBC3-6565-4DE3-95E0-0E20B9B7A2C4
directors_1044,Q105207355,Q4619333,Q105207355-cc23e8c4-4d69-a859-c847-a419044b5d4b
directors_1045,Q105207355,Q52908795,Q105207355-084928a3-4152-1558-1b05-b38313ceffc4
directors_1046,Q105221616,Q20062520,Q105221616-21a5115f-4396-0f57-a4cc-8a9691865320
directors_1047,Q1052260,Q315087,q1052260-7A3B355A-7BFC-45ED-8D34-C436466D0E4E
directors_1048,Q105226296,Q68783638,Q105226296-6C9407DF-FFDC-4774-A976-85429DFF7538
directors_1049,Q105226296,Q68783644,Q105226296-97A01EB0-A241-4932-A74F-5B69C0838020
directors_1050,Q105226458,Q21055216,Q105226458-C4B13CAE-A530-4488-9FAA-89CD672C039C
directors_1051,Q105227223,Q6205847,Q105227223-DFB5D721-08D6-485B-844F-2AC905A0C6DF
directors_1052,Q10526526,Q4958460,Q10526526-D2CFACF5-12B6-4490-B052-DF679327A954
directors_1053,Q10526581,Q6200688,Q10526581-FB0776CA-7943-46BF-A904-51447FD335A9
directors_1054,Q10526606,Q928823,Q10526606-E1ABD5D6-70A3-4196-8DA7-EE864D10BE24
directors_1055,Q1052682,Q558109,q1052682-81A2DC7A-C876-4617-A5FB-4F4A62A74CBA
directors_1056,Q10527185,Q5442231,Q10527185-aad83338-4fc2-38d3-7d22-bfbeea0b5a81
directors_1057,Q10527257,Q4959518,Q10527257-E14A3DE8-A6D2-4ECF-B40A-0FC5DD96676D
directors_1058,Q10527261,Q928823,Q10527261-54E2C9D6-304A-483B-ACF7-BB07B3F9281D
directors_1059,Q105296003,Q98400184,Q105296003-05e3ab29-424b-a51f-9a40-8637bc8677cc
directors_1060,Q105296607,Q1592579,Q105296607-2ad1044d-4bf8-3171-2d03-7cbe576acc42
directors_1061,Q1052975,Q3701686,q1052975-AB38279B-07BA-413C-9E6F-8072CDA9538D
directors_1062,Q105301360,Q19301721,Q105301360-339f5c21-4b83-658f-6170-cfdd802af818
directors_1063,Q105301635,Q630834,Q105301635-d7cc1041-4f15-bbfa-f7eb-8c2a405382d8
directors_1064,Q105318632,Q6308750,Q105318632-7a70f978-441b-eda9-1522-51ae1d336ebb
directors_1065,Q105319877,Q111692588,Q105319877-8E202351-A03D-4CDA-947D-36D2EF58E80B
directors_1066,Q105319877,Q97483699,Q105319877-6F293AA0-A5A6-4CC6-A82C-2C8909B8CB7B
directors_1067,Q105319897,Q111244122,Q105319897-ef140047-42e8-addc-7398-422b60993560
directors_1068,Q105320246,Q3063860,Q105320246-27BF0693-556A-4FF4-A109-120810256556
directors_1069,Q105321213,Q105337269,Q105321213-0B7E1ABA-0FAB-4EA1-9B76-24E61C73E2FF
directors_1070,Q105322690,Q114913704,Q105322690-B1AC38E7-F9EA-43BA-ADBE-D468460D6FA4
directors_1071,Q105326306,Q11560954,Q105326306-AE4D9F3C-DB30-43DA-BF2A-9D4E70D0B240
directors_1072,Q1053293,Q740758,q1053293-7C18F411-2D67-48FB-84F0-92D9231C59B5
directors_1073,Q10532943,Q51138148,Q10532943-EEA7F247-7721-400D-AB23-1965952760C9
directors_1074,Q105332215,Q6830724,Q105332215-07e956ed-43c9-a056-429e-3770d2102b4a
directors_1075,Q10533236,Q4951738,Q10533236-D75A79D6-7667-40C7-A0C6-E1F9FCBD085D
directors_1076,Q105332658,Q181678,Q105332658-a62a0c7c-4d74-08bc-5889-25fb02a2d179
directors_1077,Q105334186,Q522232,Q105334186-ea796b4f-489a-798f-14b8-a301acbcf7f4
directors_1078,Q10534834,Q29445535,Q10534834-C4B44B97-0BB6-4800-B31C-2E074553C67F
directors_1079,Q105359456,Q944763,Q105359456-7005fddd-4ea3-9307-40e6-7d9dfc3140ad
directors_1080,Q105359923,Q61770086,Q105359923-B2DDC1E5-9C60-4B32-A8AE-2918C5070A16
directors_1081,Q10536165,Q117860244,Q10536165-D10781F5-6123-4AFD-884C-5AF64AE762FA
directors_1082,Q105369580,Q62066193,Q105369580-5D1F5929-04AE-4EC3-BC93-8E2D2D5D270E
directors_1083,Q10537297,Q5941794,Q10537297-30907309-4208-8772-2e63-5912b1706094
directors_1084,Q105373024,Q62066193,Q105373024-2BC6025D-92D3-4388-8BEE-3F201B98DA33
directors_1085,Q105376776,Q126957,Q105376776-0ebacfde-4202-29d6-07a5-23b153715d6a
directors_1086,Q1053770,Q614697,q1053770-59BE0179-66DA-48D7-8B0E-F06E901CB2D0
directors_1087,Q105380802,Q2627377,Q105380802-7E653FCC-8013-4A0F-BC8E-EBEAC30A075D
directors_1088,Q105388407,Q250627,Q105388407-EC5AB8CE-9516-4F45-9421-9BC87890A1B1
directors_1089,Q10539097,Q5774637,Q10539097-056f3186-493d-890f-213a-0435181dfbf9
directors_1090,Q10539208,Q4969231,Q10539208-E99E7231-EC27-40E9-9CEE-A5E9A7B522B9
directors_1091,Q105393825,Q1239091,Q105393825-CCAD99A1-523D-4A78-93A3-535F36708871
directors_1092,Q105393862,Q24061147,Q105393862-0A0AF10A-2306-42A1-A269-29661B40EF55
directors_1093,Q105393880,Q110644906,Q105393880-79667d1e-411b-d832-e99f-eb94d9f7eda3
directors_1094,Q105395068,Q58640866,Q105395068-354be2d2-4133-90a8-9b1d-934911e0a77d
directors_1095,Q10539546,Q5568161,Q10539546-C3A35E42-9FCA-41AB-8931-5E8091EFDEF1
directors_1096,Q1054036,Q458696,q1054036-A15A1BEA-EA89-42BC-A645-93B6D253E470
directors_1097,Q10540363,Q20261527,Q10540363-45C1B011-949C-4744-829A-F0AE01057961
directors_1098,Q10540364,Q2960951,Q10540364-51EDA350-29F7-4227-AB21-2D99791D72DF
directors_1099,Q10540365,Q20261527,Q10540365-128267A0-3A2C-4B92-96A4-5E70A147A731
directors_1100,Q10540367,Q1161579,Q10540367-514EEAC6-432E-495C-89F1-282931270ABD
directors_1101,Q10540368,Q20261527,Q10540368-8EC314B8-D648-47FD-B300-0D3AE2DC62C0
directors_1102,Q10540369,Q20261527,Q10540369-81D22E98-8C39-46B8-8FE7-06EF20AD6E8D
directors_1103,Q10540372,Q491200,Q10540372-B6229A5E-0E17-48C7-BDA5-B1F22CA7B2B4
directors_1104,Q10540373,Q1161579,Q10540373-8F19FC8F-088D-4A17-BEB8-CC49F7366108
directors_1105,Q105413030,Q4171916,Q105413030-5a386b1b-46c5-95a3-f834-9f7f568dd11f
directors_1106,Q105413958,Q20062558,Q105413958-78c4bbf1-4558-adcf-29ec-5a6bf95d76ab
directors_1107,Q105414255,Q60841806,Q105414255-1b76b9c8-41aa-d3da-f1c5-32be1a28d13e
directors_1108,Q10541817,Q4947412,Q10541817-8CF5779D-4CB5-4AB6-A8E3-DA28B456A18C
directors_1109,Q105419566,Q3291516,Q105419566-7306ae1d-47ab-6cee-2085-6ba2ed88836e
directors_1110,Q10542056,Q5896478,Q10542056-293DDA0F-3488-4C53-8972-D436FEDADD74
directors_1111,Q105426084,Q105425752,Q105426084-30F20837-8A8B-4DD4-8F5E-D807F7EA1636
directors_1112,Q105426085,Q105371269,Q105426085-02BE1E33-A389-40BF-99FC-24AAF3E6D924
directors_1113,Q105436193,Q56868001,Q105436193-788E7AEA-8DB6-4BF3-B653-52616B57CF15
directors_1114,Q1054369,Q256958,q1054369-55075E14-99AB-4123-B68F-22265A00928A
directors_1115,Q105438136,Q461350,Q105438136-D7185575-7531-45D8-ACED-D5D65FCC99CB
directors_1116,Q105438429,Q219512,Q105438429-99DDA3F0-AA0C-4A4F-9FC1-E2A1AE1C1C7C
directors_1117,Q105438450,Q766656,Q105438450-4A6A2E01-7EC3-4C3F-B659-36C8144EBE17
directors_1118,Q105438929,Q1081838,Q105438929-BFFED253-5D7F-4E8F-AE90-144292B09F78
directors_1119,Q105438931,Q63296,Q105438931-3d5c9c4e-4957-a14b-9b7b-49ded08be090
directors_1120,Q1054393,Q960141,q1054393-8AEB3AE9-2BDB-4A32-B746-344A6628AB8F
directors_1121,Q105439788,Q65032338,Q105439788-06CAE12C-699C-4227-B46A-AF5039C05200
directors_1122,Q105439938,Q58592,Q105439938-311e7efd-4b05-a6ab-5d4d-03758b3b68e2
directors_1123,Q105440980,Q3179639,Q105440980-919517a5-d678-47b2-86c3-4e526279fad3
directors_1124,Q105440980,Q3196035,Q105440980-8fb6cbf6-002d-41d0-9fc1-68daea50f42a
directors_1125,Q105441000,Q1248032,Q105441000-6abad3ed-423c-ead8-f3d0-e3037aca79f4
directors_1126,Q105443513,Q25050884,Q105443513-98e8a9a8-4eb1-e217-0c72-36a2b0b3d041
directors_1127,Q105443659,Q484572,Q105443659-2d8b1139-496f-08f3-ab7a-c3ffcf45d72a
directors_1128,Q10544366,Q5544917,Q10544366-698617AB-5F12-44A3-898D-6EB669B751B6
directors_1129,Q105451455,Q124708048,Q105451455-BF2653D6-01B9-4F9D-BDA1-AE64A877BAD0
directors_1130,Q105451455,Q124708053,Q105451455-01116AB3-B790-4143-A7ED-7E8A8CF0597C
directors_1131,Q105451488,Q16729987,Q105451488-9ACD83B5-A453-4A8F-B468-69E69B43868B
directors_1132,Q105451630,Q1187333,Q105451630-36db26de-402a-5fd9-0d0d-209b3e56d75d
directors_1133,Q105451891,Q1310238,Q105451891-8F3BAE70-7293-4AE5-9568-A771CCCB3CAF
directors_1134,Q1054521,Q11384302,Q1054521-D095D870-DA01-4AAC-B64A-97CEA34CFB19
directors_1135,Q105459562,Q2978136,Q105459562-1bbd913a-4137-0894-2809-17e5de51d905
directors_1136,Q10546874,Q4355415,Q10546874-A3CB532D-738D-42E0-A77F-09249C1DC053
directors_1137,Q10547340,Q4355683,Q10547340-BA18534D-FBBE-4304-B25C-D9482C49EB80
directors_1138,Q10547354,Q5767882,Q10547354-17D12090-5BD5-40B9-8FFE-1CDE08A0F3C9
directors_1139,Q105480282,Q3219319,Q105480282-F04D7364-EE8F-4084-B639-E1D402F65C4B
directors_1140,Q105480878,Q113155407,Q105480878-B037934C-6C17-40BE-BFA8-60E6F56892FB
directors_1141,Q105481082,Q17220313,Q105481082-8e83df8d-4f27-8db5-5bff-7159bac6943a
directors_1142,Q105482844,Q187364,Q105482844-a893beb1-44eb-14f3-7486-3be31d5aa7ac
directors_1143,Q105487791,Q3325897,Q105487791-73444c17-4bcc-7ad7-2aeb-fcd841d605cb
directors_1144,Q105499632,Q135400236,Q105499632-68fcd629-4713-aa9c-812a-aa7572b3243f
directors_1145,Q105502207,Q71441212,Q105502207-ea052da5-42a4-9fd7-1d2b-855052bbaeeb
directors_1146,Q105502207,Q95783326,Q105502207-f5a488d0-48d1-2350-7eec-5840d98a196f
directors_1147,Q105505653,Q17045657,Q105505653-33342DAE-2C53-4305-BA9C-C436C4443D97
directors_1148,Q1055069,Q179463,q1055069-184F72FB-F383-4A3C-A8AB-F84946D962E7
directors_1149,Q10551011,Q6200688,Q10551011-1A7810D1-A74E-4160-B38C-E74E7DCB1D04
directors_1150,Q1055136,Q1073993,q1055136-4EAD8417-10FA-4BDD-B606-59F48586AB33
directors_1151,Q10551501,Q5737897,Q10551501-825907CF-3587-4C4F-B8A7-EE83A9475EFD
directors_1152,Q105515378,Q5667204,Q105515378-111aa7bc-4d42-03eb-4534-4e404c593e86
directors_1153,Q10551712,Q332401,Q10551712-E900B980-733A-413B-BA8F-BB91BC39206F
directors_1154,Q10551717,Q1335855,Q10551717-9B927FBC-0FB1-488E-8402-F2F77F1B9D23
directors_1155,Q10551717,Q6188207,Q10551717-E8A2D488-2EEC-48FA-B71F-B7963907A60D
directors_1156,Q10551780,Q5939676,Q10551780-13D04269-9802-4223-9B8A-55F422ADBE4F
directors_1157,Q1055299,Q452794,q1055299-7C3ED726-C808-4EAF-8671-AB7F240650CA
directors_1158,Q105546467,Q105547784,Q105546467-b07cff6f-476d-d5fe-4370-fa59c335ff5d
directors_1159,Q105546566,Q105546560,Q105546566-9089c61e-406a-967f-4a7c-e1e6006c2142
directors_1160,Q10554715,Q19976740,Q10554715-4EDAE630-9E7B-44A3-B64B-3C72F54C8B78
directors_1161,Q105549749,Q56005,Q105549749-e5b82c3c-4594-54dd-5ce0-5a0b9ecf2864
directors_1162,Q105554572,Q342636,Q105554572-6B75F754-FBCE-4F20-97EA-18219EED52EA
directors_1163,Q105554572,Q6273224,Q105554572-20114359-EB1F-47A0-8E14-E3D7A0F01691
directors_1164,Q105554610,Q61701187,Q105554610-4fd418fa-4347-4a50-984d-da9d15ee9491
directors_1165,Q105554680,Q18066931,Q105554680-65603ce5-4de1-4981-1669-0984bad23949
directors_1166,Q105555852,Q11778724,Q105555852-a4b97f9a-4531-857a-f01e-b83e82ba9998
directors_1167,Q105555852,Q274265,Q105555852-b5530133-4eb7-e3f7-a69d-ebee0d77e69c
directors_1168,Q105555999,Q105587156,Q105555999-590e7508-4796-6ff8-2ed4-6731753fdfc2
directors_1169,Q105555999,Q140385708,Q105555999-5bb0d73e-4f20-ff2e-1941-9f4cfc25690e
directors_1170,Q105560027,Q901470,Q105560027-55ff6217-4b6d-bcdb-ee0a-9c54b83a4b4f
directors_1171,Q105560268,Q42101,Q105560268-c0c4cb06-4e4c-6728-d540-6a8d308cb2f9
directors_1172,Q105560342,Q2078661,Q105560342-cc461eb3-4337-9a8b-3df7-801a7d3a26fe
directors_1173,Q105561245,Q20711004,Q105561245-054A84D8-8670-48E8-A332-AB6ECC1ADEDD
directors_1174,Q1055695,Q4707232,q1055695-E814B716-6948-4ADA-8E6D-8C74233EA39F
directors_1175,Q1055695,Q5442170,q1055695-F8414399-CC10-4E05-91C7-84439169CBCC
directors_1176,Q1055774,Q616943,q1055774-5E1D8051-946B-406A-94D2-5C9B69A37F5B
directors_1177,Q1055785,Q4209036,q1055785-CF9520A6-0CFC-4A0B-8B05-4CCE47292210
directors_1178,Q105580677,Q55585213,Q105580677-27B12FBF-AB30-4DDB-A0DC-3AB520330C9A
directors_1179,Q105580677,Q7801308,Q105580677-DDF92C66-CC20-4457-8031-82F72AC575F4
directors_1180,Q105582487,Q112234138,Q105582487-76127aac-41a5-adc0-1369-a10255cc84e7
directors_1181,Q10558345,Q17284755,Q10558345-1E995754-BF30-4100-8BEF-5DF62A73AC43
directors_1182,Q105584511,Q558806,Q105584511-05320DD9-AE75-46DB-975F-B6A33A559809
directors_1183,Q105584534,Q18815680,Q105584534-d22a5cc9-40f4-1b95-762e-01767883c397
directors_1184,Q1055906,Q3568548,q1055906-200D27CE-963E-457D-BF6F-CD4EFA71F295
directors_1185,Q105605250,Q3527989,Q105605250-455F32A1-1F24-4239-A4AB-BA2BE111D664
directors_1186,Q105605646,Q12499071,Q105605646-E639AE11-F5A1-4D20-8825-B915E0C5F444
directors_1187,Q105614969,Q53567990,Q105614969-871C40E2-B065-440E-9583-CCC9F2B89039
directors_1188,Q105616541,Q3089275,Q105616541-31c97afc-4f54-3eda-d8c3-3c8b243db7ea
directors_1189,Q105616698,Q27042082,Q105616698-3382E9A3-4C7E-4328-86EE-3EBC235D2412
directors_1190,Q105616936,Q262608,Q105616936-6966dc73-4d1f-43f8-efc9-36d8825bd494
directors_1191,Q105624,Q349339,q105624-ECD9D935-E219-478F-8C83-E9C70F969510
directors_1192,Q10562414,Q3026010,Q10562414-527330EE-3B01-41A5-B718-420EA1669A6D
directors_1193,Q1056260,Q926034,q1056260-1EE51540-EDF9-4502-8ECB-B58FFC97D84C
directors_1194,Q105635420,Q85627863,Q105635420-a9eeb134-4af8-5d55-5633-fe3ad138fcd4
directors_1195,Q105637627,Q19471901,Q105637627-107e6d7e-4631-78ea-0c48-325ee6589616
directors_1196,Q105637635,Q3403718,Q105637635-603A27A3-2113-4C18-8FC2-2A67B2FD49C9
directors_1197,Q105642651,Q11963331,Q105642651-F582378A-4DD5-4AD9-89BA-05CD597F2D3A
directors_1198,Q105655167,Q105549408,Q105655167-d3afbc9a-4c9e-ebbc-12f6-6a80bd11a150
directors_1199,Q105657351,Q7441419,Q105657351-97ffee2b-44fc-21b7-b897-322df0a1d8a6
directors_1200,Q105658120,Q2074912,Q105658120-2BBE5878-59B2-4346-9874-F9911B186BF5
